what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920332476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920335113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920343973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920345800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920432527
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1636920445429
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636920457596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920461722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920462611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920464497
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920477175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920478406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920479863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920483725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920936832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920943067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920945675
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920946883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920954727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636920958998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921018894
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921023949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921256583
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921264282
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921265396
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921266009
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921266739
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921268051
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921271427
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921272995
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1636921275092
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1636921275366
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1636921275488
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921282543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921285256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921315086
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1636921318366
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1636921318770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921321157
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1636921322611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921327377
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921327466
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921327549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921343482
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921370318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921371658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921375429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921376567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921401401
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921403043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921427025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921457656
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921465242
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921480163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921518442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636921525618
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921540229
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921551966
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921561511
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636921564716
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1636921570927
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1636921570991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1636921571371
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1636921578306
