what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1639533991151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1639533991726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639533994956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534003026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1639534013431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534016646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534043555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534055089
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534056851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534061521
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534094192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1639534103072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534106002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534107317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534108877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534133389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534137224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534139124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534142122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534144277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534209334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534210464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534218664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534226589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534227634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534234544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534236394
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534242009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534255629
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1639534257059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534273994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534280749
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639534294724
