what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1637610048177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610048372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610050237
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637610054426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610074203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610248541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610270356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610350073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637610352610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612107973
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637612112400
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637612115433
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612123061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612124350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612124380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612124975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612126506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612356216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612358473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612498391
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637612500392
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1637612511462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637612527449
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613208432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613213434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613303877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613312319
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613315234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1637613315244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613317091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613625112
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637613671856
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637613671939
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637613671939
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637613673667
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637613677051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613681998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613912134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613917729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613918197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613918674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613931544
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637613952029
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637613973078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637613981298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614125384
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614133469
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614135765
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637614138762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614143998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637614168237
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637614170572
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637614170613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614170646
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637614172275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614174034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614175048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614176676
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614194296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614194995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614199449
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614200399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614216866
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637614219318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637614220207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614224929
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614227360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637614229371
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614232283
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637614233389
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614233389
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614236890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614238883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614253458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614253601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614256555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637614257132
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1637614314793
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1637614317655
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1637614318457
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614366119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614366259
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614366541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614368656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614394845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614508516
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614509754
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614512229
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637614513648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637614517472
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614524414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614533472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614535320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614537357
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614555756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614605281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614611131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637614640816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614647142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614656962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614669284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614671273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614671512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614673141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614682914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614689210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614693823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614706447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614716989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614721332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614739899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614742357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637614796503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614808811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614855781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614934979
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614940027
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637614940983
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637614942298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637614946703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615029547
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637615032918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615096161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615097227
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615102373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615102614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615106395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615107865
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637615108091
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1637615108512
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1637615108515
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1637615108516
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1637615108517
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1637615108519
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1637615108544
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1637615108545
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1637615108545
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1637671826598
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1637671826601
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1637671826602
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1637671826604
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1637671826605
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1637671826607
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1637671826636
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1637671826638
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1637671826639
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1637671826640
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1637671826641
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1637671826643
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1637671826648
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1637671826650
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1637671826650
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1637671826651
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1637671826653
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1637671826656
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1637671826657
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1637671826658
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1637671826658
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1637671826659
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1637671826660
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1637671826666
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1637671826667
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1637671826669
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1637671826670
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1637671826671
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1637671826673
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1637671826675
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1637671826676
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1637671826676
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1637671826677
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1637671826678
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1637671826679
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1637671826680
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1637671826681
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1637671826682
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1637671826683
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1637671826683
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1637671826684
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1637671826691
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1637671826692
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1637671826692
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1637671826693
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1637671826693
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1637671826694
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1637671826695
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1637671826695
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1637671826696
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1637671826696
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1637671826696
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1637671826698
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1637671826699
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1637671826700
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1637671826701
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1637671826704
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1637671826705
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1637671826706
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1637671826707
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1637671826709
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1637671826710
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1637671826711
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1637671826712
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1637671826712
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1637671826712
