what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637672812820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673087550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673094914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673275432
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637673278473
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1637673278832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673280254
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1637673340925
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1637673340968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673343570
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1637673343608
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637673370124
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637673370218
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637673375867
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1637673376147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673381904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673382959
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637673387288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673391453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673392311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637673396731
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637673399710
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637673402063
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637673411279
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637673411280
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1637673413296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637673419350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682793978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682795549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682798197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682803376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682805750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682808401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682816401
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637682817676
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637682819485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682822658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682827972
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637682829272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682855216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682859404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682872477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682874414
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637682877627
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637682879037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682880587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682914050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682916080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682919920
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637682921795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682924592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682929167
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1637682950040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637682952281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682958000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682959435
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1637682970998
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1637682971029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1637682971325
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682981085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637682982743
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637683002856
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637683009354
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637683012515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683014818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683025627
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637683027872
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637683032603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683034263
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683039017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683043125
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637683045452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683046867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683047857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683050851
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683061763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683067602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683068921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683084379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683085913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683094770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683096521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683100957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683112291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683131075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683144168
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683145441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683147329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683156048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683158877
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1637683163769
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637683167273
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637683173196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683180531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683181711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683183219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683187178
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683189463
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683220930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683223128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683236963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683240550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683244888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683250279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683252453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1637683256116
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637683258030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683262200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683413792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683416046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683417991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683423601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683424999
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1637683428828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637683431565
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637683438827
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683443700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683446508
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637683454814
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683459648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683461818
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683467502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683467735
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1637683473494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637683473540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637683474666
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637683475587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637683476226
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637683476829
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1637683477516
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1637683480732
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1637683482781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1637683484626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637683488101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683489186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683492133
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637683509358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683514057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683521177
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1637683521195
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637683522113
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637683525623
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1637683530189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683531767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683574402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683581280
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683583375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683599471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683703732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683705620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683706885
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637683724874
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637683725503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683728980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683729995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683730792
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683743771
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637683754049
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637683754101
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637683756375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683757468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683887423
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637683889504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683892423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683893703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683893970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637683897528
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684014746
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637684017082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684017982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684019471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684020414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684025296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684026611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684053280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684056202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684057862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684062982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684177877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684185037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684188039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684191533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684204700
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637684206831
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637684210941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684212826
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684250613
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637684256932
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637684264615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684266631
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684274567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684275610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684278930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684279984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684280822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1637684283962
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637684284885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1637684295327
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1637684296692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637684298102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637684300139
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637684301477
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637684302769
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1637684306024
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637684310135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684314240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684319670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684320932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684326819
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637684330686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684332715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684335968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684337228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684342855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684344610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684347251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684353721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684361722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1637684364727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684371032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684378096
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1637684379633
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1637684379898
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1637684379920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684380085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684381340
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1637684387213
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1637684387471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684389196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684397934
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1637684401439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684402997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684404147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1637684404569
