what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1636228770430
java.specification.vendor,sysinfo,,,"Oracle Corporation",1636228770430
java.specification.version,sysinfo,,,"1.8",1636228770430
java.vendor,sysinfo,,,"Oracle Corporation",1636228770430
java.version,sysinfo,,,"1.8.0_191",1636228770430
java.vm.info,sysinfo,,,"mixed mode",1636228770430
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1636228770430
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1636228770430
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1636228770430
java.vm.specification.version,sysinfo,,,"1.8",1636228770430
java.vm.vendor,sysinfo,,,"Oracle Corporation",1636228770430
java.vm.version,sysinfo,,,"25.191-b12",1636228770430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228789659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228794036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228797593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228851994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228852098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228854174
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228858675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228894226
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228897755
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1636228924324
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1636228924338
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1636228924374
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228931201
started,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1636228934905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636228935482
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1636228938515
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1636228938665
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1636228939591
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1636228939625
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1636228939713
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1636228939779
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1636228939798
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1636228992946
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1636228997410
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1636228997461
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1636229004211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1636229211676
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1636229478185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1636229478442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636229552475
executed,command,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1636229552483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636229555478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636229605693
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1636388096149
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1636388096165
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1636388096165
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1636388096196
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1636388096196
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1636388096196
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1636388096196
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1636388096243
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1636388096243
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1636388096243
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1636388096243
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1636388096243
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1636388096243
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1636388096243
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1636388096274
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1636388096274
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1636388096274
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1636388096274
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1636388096274
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1636388096274
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1636388096274
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1636388096274
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1636388096290
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1636388096290
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1636388096290
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1636388096290
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1636388096290
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1636388096290
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1636388096290
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1636388096290
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1636388096305
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1636388096305
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1636388096305
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1636388096305
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1636388096305
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1636388096305
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1636388096305
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1636388096305
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1636388096305
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1636388096305
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1636388096305
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1636388096305
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1636388096305
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1636388096337
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1636388096337
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1636388096337
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1636388096337
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1636388096337
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1636388096337
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1636388096337
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1636388096337
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1636388096337
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1636388096337
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1636388096352
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1636388096352
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1636388096352
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1636388096352
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1636388096352
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1636388096399
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1636388096399
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1636388096399
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1636388096399
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1636388096415
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1636388096415
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1636388096415
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1636388096430
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1636388096446
os,sysinfo,,,"win32",1636388096446
arch,sysinfo,,,"x86_64",1636388096446
ws,sysinfo,,,"win32",1636388096446
locale,sysinfo,,,"fr_FR",1636388096446
processors,sysinfo,,,"4",1636388096446
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1636388096446
java.runtime.version,sysinfo,,,"1.8.0_191-b12",1636388096446
java.specification.name,sysinfo,,,"Java Platform API Specification",1636388096446
java.specification.vendor,sysinfo,,,"Oracle Corporation",1636388096446
java.specification.version,sysinfo,,,"1.8",1636388096446
java.vendor,sysinfo,,,"Oracle Corporation",1636388096446
java.version,sysinfo,,,"1.8.0_191",1636388096446
java.vm.info,sysinfo,,,"mixed mode",1636388096446
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1636388096446
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1636388096446
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1636388096446
java.vm.specification.version,sysinfo,,,"1.8",1636388096446
java.vm.vendor,sysinfo,,,"Oracle Corporation",1636388096446
java.vm.version,sysinfo,,,"25.191-b12",1636388096446
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1636388096461
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1636388096508
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1636388096680
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1636388096758
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1636388097756
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636388122545
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636388122654
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1636388124697
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1636388186185
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636388196184
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1636388201847
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1636388259349
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636388265433
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636388266961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636388289482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636388292295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395395520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1636395407419
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1636395447345
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636395447953
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1636395613559
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1636395617043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395620553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395646054
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1636395647637
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1636395650967
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1636395651353
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1636395651508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395651799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395654192
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636395656141
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1636395657558
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636395661856
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636395677950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395679212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395680940
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1636395683744
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636395686100
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1636395700762
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1636395700801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395855053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395856627
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636395859480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636395888621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636396528204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636396545809
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397141169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397164083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397169311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397185092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397188922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397250980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636397531129
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636397703234
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636397720254
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636398857475
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636398861765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636398862810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399221696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399223525
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399241604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399251190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399254590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399379780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399380455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399380650
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636399409655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399428190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399430955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399434314
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399449894
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636399454169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399459324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399467764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1636399475394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1636399477859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1636399482594
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1636399485484
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1636399505239
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1636399527399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399532424
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399672936
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636399675331
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399678201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399682226
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399689186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399693416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399694831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399700521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399771582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636399776522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636400689308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636400964950
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401053763
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401117224
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401147036
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401179141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401207665
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401476570
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401478947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401624444
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401632385
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401680082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401711366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401772593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1636401791848
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401826545
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636401920473
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1636401951698
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1636402029244
