what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1638469239582
java.vm.specification.version,sysinfo,,,"1.8",1638469239582
java.vm.vendor,sysinfo,,,"Oracle Corporation",1638469239582
java.vm.version,sysinfo,,,"25.191-b12",1638469239582
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1638469239744
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1638469239790
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1638469240184
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1638469240254
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1638469240264
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469240950
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469241076
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638469245167
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1638469257030
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469271496
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469271572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469279073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469285498
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638469287795
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469287993
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469288104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469291993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469298651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469299574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469306897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469311256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469485541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469488168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469492197
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638469495293
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469495510
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638469495607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469513223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469591433
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469593155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469610374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469611914
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469613135
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638469613413
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1638469613965
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1638469613983
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1638469614045
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1638469614068
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1639223858991
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1639223858991
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1639223858991
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1639223859085
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1639223859085
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1639223859085
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1639223859085
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1639223859085
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1639223859085
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1639223859085
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1639223859101
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1639223859101
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1639223859101
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1639223859101
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1639223859101
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1639223859101
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1639223859101
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1639223859101
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1639223859101
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1639223859101
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1639223859101
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1639223859101
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1639223859101
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1639223859101
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1639223859101
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1639223859101
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1639223859101
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1639223859116
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1639223859116
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1639223859116
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1639223859116
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1639223859116
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1639223859116
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1639223859116
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1639223859116
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1639223859116
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1639223859116
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1639223859116
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1639223859116
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1639223859116
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1639223859116
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1639223859147
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1639223859147
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1639223859147
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1639223859147
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1639223859147
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1639223859163
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1639223859163
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1639223859163
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1639223859163
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1639223859163
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1639223859163
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1639223859179
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1639223859179
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1639223859241
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1639223859241
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1639223859241
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1639223859241
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1639223859272
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1639223859272
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1639223859272
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1639223859272
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1639223859272
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1639223859303
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1639223859319
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1639223859319
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1639223859319
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1639223859319
os,sysinfo,,,"win32",1639223859319
arch,sysinfo,,,"x86_64",1639223859319
ws,sysinfo,,,"win32",1639223859319
locale,sysinfo,,,"fr_FR",1639223859319
processors,sysinfo,,,"4",1639223859319
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1639223859319
java.runtime.version,sysinfo,,,"1.8.0_191-b12",1639223859319
java.specification.name,sysinfo,,,"Java Platform API Specification",1639223859319
java.specification.vendor,sysinfo,,,"Oracle Corporation",1639223859319
java.specification.version,sysinfo,,,"1.8",1639223859319
java.vendor,sysinfo,,,"Oracle Corporation",1639223859319
java.version,sysinfo,,,"1.8.0_191",1639223859319
java.vm.info,sysinfo,,,"mixed mode",1639223859319
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1639223859319
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1639223859319
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1639223859319
java.vm.specification.version,sysinfo,,,"1.8",1639223859319
java.vm.vendor,sysinfo,,,"Oracle Corporation",1639223859319
java.vm.version,sysinfo,,,"25.191-b12",1639223859319
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1639223859709
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1639223859818
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1639223859974
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1639223860224
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1639223860255
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1639223860349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639223861799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639223871019
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223873811
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223873967
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223873967
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223874841
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223875184
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1639223875496
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223877477
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223880987
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223881081
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223881081
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1639223881221
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223882735
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223882797
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223882797
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223884232
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223884279
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223884279
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223886089
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223886151
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223886151
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1639223887727
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639223887727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224468690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224470859
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1639224470890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224485067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224485212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224491422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224496325
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224496329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224497659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224498398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224504603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224506809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224507664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224512578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224784439
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224853546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224861468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224927831
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1639224930748
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1639224935038
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1639224936146
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1639224953181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639224991869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225000543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225006393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1639225007984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225010620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225013506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225032819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225037780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1639225039231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225043723
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639225043833
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1639225043957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225055704
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225085079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225108386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225111131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1639225113752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225118432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225129352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225136450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225139851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225146418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225148712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225158181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225167073
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1639225168492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225170552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225182876
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1639225185387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225187930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225189958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225195137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225200005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225202189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225204622
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225205714
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225207617
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225211127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225215745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225224153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225226509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225231220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225233404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225233857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225240861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1639225242062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225261266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225264963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225266991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225268379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225268847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225269861
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1639225279315
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1639225279346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225282310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225284089
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225293417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225297754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225310203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225313292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1639225318674
